model,statistics,K = 1,K = 2,K = 3,K = 4,K = 5,K = 6,K = 7,K = 8,K = 9,K = 10,K = 11,K = 12,K = 13,K = 14,K = 15,K = 16,K = 17,K = 18,K = 19,K = 20,K = 21,K = 22,K = 23,K = 24
PARp-A_J_30,median,2044.515307092245,2373.6517991572214,2620.1789604233472,2368.014330234181,2233.9854629095416,2102.906845922032,2304.169420927956,2204.8461124063647,2096.6098427090283,2205.292477402748,2088.6049288020477,2132.3413044075505,2151.671668935701,2179.834248416366,2252.196064414401,2261.3341597123826,2291.1975300091494,2223.406628415345,2154.0848459548088,2273.3119123066085,2267.2007143665805,2118.0617399434364,2133.6639460717665,2208.670552964277
PARp-A_J_30,IC_UB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARp-A_J_40,IC_LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARp-A_J_40,median,1949.0352258804382,2458.9960892796466,2572.7058763910472,2364.7758231535677,2284.00494600562,2191.4583698852257,2288.0299029967073,2219.7745885494332,2174.5609838537184,2286.1638365937783,2260.7913480661177,2323.49391961356,2194.973464204394,2169.188513190956,2127.122501387431,2231.768421840114,2265.2015742216363,2245.168687014234,2285.353861160614,2322.6664359931187,2254.947639651905,2227.282127847498,2189.3890971175515,2211.8782285832654
PARp-A_J_40,IC_UB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARp-A_J_50,IC_LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARp-A_J_50,median,1793.8692201846761,2101.86603100447,2459.676961895264,2275.1583356263195,2208.1682054594576,2216.3173172964703,2293.427846938841,2174.1866185538775,2106.4693998853063,2229.5257424291767,2226.9585422048385,2248.8141766516137,2143.240470697023,2238.9365429036584,2234.9258323363692,2225.891247481175,2202.7041481487186,2224.0843779216,2231.9223905771078,2222.108345444193,2232.980196294581,2186.0998132193645,2143.9900222051056,2177.9736679414805
PARp-A_J_50,IC_UB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARp-A_J_60,IC_LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARp-A_J_60,median,1729.0379877073242,2070.9327943083563,2244.642266587922,2263.915301375752,2109.058092883176,2139.1771793688727,2218.472719038309,2093.0654102819517,2137.2829288651965,2104.7116222258846,2156.752342025018,2168.6349058865208,2146.167877675777,2234.98251160838,2208.4579011306364,2254.7564476710963,2189.9375325077435,2227.314514198227,2220.4332300961996,2201.3416052164825,2223.369076532402,2184.5654007166277,2177.644520645169,2227.6565497020288
PARp-A_J_60,IC_UB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARp-A_J_70,IC_LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARp-A_J_70,median,1688.5072117153968,2136.535848885122,2316.9755650751945,2270.982517083201,2149.6007395668366,2199.9086745215036,2131.4410049606367,2116.7362697956346,2121.7677697430654,2161.0533715793254,2133.0546124249695,2109.3749732113793,2083.640021413951,2157.3954966531082,2118.6784042123463,2189.833825904229,2165.1791654586964,2222.997106752283,2204.4609550927744,2167.5920312985963,2230.892453456463,2132.1871764403772,2228.15047926135,2226.9454395357
PARp-A_J_70,IC_UB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARp-A_J_80,IC_LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARp-A_J_80,median,1544.3174026487354,1938.4509727273098,2225.233386768853,2094.839603324075,2027.8429623733246,2052.590700442898,2096.965415386526,2066.1551672671417,2109.3129202529053,2066.8175960199824,2048.4014198498617,2032.5662829978792,1998.610914531171,2067.9114985194315,2017.9461129194015,2114.0310520049807,2091.096585787043,2125.690338830524,2160.2236671088526,2193.061245137765,2183.2717814766575,2098.8147066153524,2150.441138063312,2208.859725233988
PARp-A_J_80,IC_UB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARp-A_w_2,IC_LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARp-A_w_2,median,1592.219305681529,1926.234148333631,2206.457992079075,1989.3666134231225,1965.1306192400039,1997.8914832145424,2049.2822494915886,2034.673218092004,2060.67223022683,2035.5763643875127,2004.1358434698893,2015.790114251651,1976.089141499384,2069.7963781846265,2016.2096240931633,2127.5363682899833,2087.163162044629,2106.2893702451324,2088.7564585834716,2103.6147162164903,2127.3292525165803,2075.957007205448,2112.8871207423354,2154.5874316796794
PARp-A_w_2,IC_UB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARp-A_w_4,IC_LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARp-A_w_4,median,1687.5031529902765,1986.502198295111,2241.1221144902265,2076.1745373748504,2039.3178381567777,1984.6499961974646,2104.4984675544974,2055.777359909666,2080.571568708381,2060.5456745444394,2037.5985333048834,2067.7954010431686,1965.90674958968,2042.6108547728545,2023.1765556388027,2096.640749283743,2094.803584989725,2115.6226697957854,2083.541014091377,2090.8895766093474,2131.7868846161145,2074.1253602780453,2074.285200273731,2156.14380589113
PARp-A_w_4,IC_UB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARp-A_w_11,IC_LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARp-A_w_11,median,1708.9087446961562,2094.846914221646,2290.0182740123673,2257.0784096855505,2154.1708906954723,2092.8844403637986,2152.34233991412,2112.8879218852053,2098.221229623679,2127.741310135066,2094.771731503759,2115.3240041055924,1927.3587527836992,2039.6792702272683,2032.634871278762,2088.048004243214,2094.2531246127664,2087.886543865941,2087.502530769722,2104.458930081735,2136.118256520974,2103.6792681074653,2070.230749999264,2192.0101964318396
PARp-A_w_11,IC_UB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SeasonalNaive,IC_LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SeasonalNaive,median,4853.539999999999,4890.239999999998,4853.539999999999,4890.239999999998,4853.539999999999,4816.84,4853.539999999999,4816.84,4807.650000000001,4798.460000000001,4807.650000000001,4816.84,4522.07,4501.84,4468.33,4434.82,4407.035,4379.25,4407.035,4434.82,4468.33,4501.84,4522.07,4542.3
SeasonalNaive,IC_UB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SARIMA,IC_LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SARIMA,median,2057.105879367089,2191.055915626411,2176.4240957296283,2227.4228812332894,2292.6378383066813,2260.1360516861164,2347.3173915541793,2355.1125424585207,2281.812420590907,2194.1383320651144,2309.823922275392,2324.1038027593486,2202.8529010818047,2284.795159421106,2307.431029064236,2349.2848575075545,2320.437773586853,2269.9547896750432,2276.969148849268,2291.3870296316686,2377.7894124785325,2287.0316773923214,2359.944017462758,2349.4484675879603
SARIMA,IC_UB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StructuralModel,IC_LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StructuralModel,median,1992.965793950842,2474.308176722096,2859.0328244481457,2817.676656041892,2832.992818001586,2854.3359744803656,3289.799817678667,3016.0634661239756,3464.8400820146485,3665.0173171371603,3779.1378647267366,3928.7985994246083,3815.831325846503,3803.767668569283,4100.273721109673,4267.136380333254,4469.6005373008065,4559.901659944794,4522.952783947769,4631.31096579975,4769.065484191231,4972.800962608734,5222.023064703182,5180.448418433723
StructuralModel,IC_UB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ScoreDrivenModel,IC_LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ScoreDrivenModel,median,2399.544917720711,2558.3129204284924,2395.7944689782175,2718.0914880206974,2621.206345802927,2443.536600237084,2611.2109540354513,2578.0776311764553,2455.5375625247507,2459.5956873851173,2490.3070847653316,2647.368426583111,2427.522932294231,2378.8645594775217,2377.9197675310043,2476.361106740741,2624.5715339901562,2450.2973913469527,2386.282782003394,2419.128262029791,2519.808822705768,2536.6177666428007,2552.130233543567,2625.267596455667
ScoreDrivenModel,IC_UB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonthlyMedian,IC_LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonthlyMedian,median,3631.5250000000005,3590.4800000000014,3586.750000000001,3583.0200000000004,3540.620000000001,3583.0200000000004,3586.750000000001,3583.0200000000004,3540.620000000001,3498.220000000001,3540.620000000001,3498.220000000001,3652.715,3669.6100000000006,3718.574999999999,3767.5399999999972,3801.989999999998,3767.5399999999972,3718.574999999999,3767.5399999999972,3801.989999999998,3836.4399999999987,3888.17,3836.4399999999987
MonthlyMedian,IC_UB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
