model,statistics,K = 1,K = 2,K = 3,K = 4,K = 5,K = 6,K = 7,K = 8,K = 9,K = 10,K = 11,K = 12,K = 13,K = 14,K = 15,K = 16,K = 17,K = 18,K = 19,K = 20,K = 21,K = 22,K = 23,K = 24
PARp-A_J_30,median,4788.083363727646,5339.371952753983,6593.967866970616,5728.6479824670205,5632.607353465786,5990.945650695234,5938.226439832537,6278.6052007611215,6666.021644536691,6737.06398755977,6926.1923489710625,6479.980659561399,6763.875248588058,6933.898282370123,6700.436130408547,6991.624202742103,6934.4429457473925,6915.3615747515,6801.371469257763,6890.559833691921,6806.565173612304,6880.334605341839,6873.1036013502435,6967.39880886161
PARp-A_J_30,IC_UB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARp-A_J_40,IC_LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARp-A_J_40,median,4317.319128386451,5555.244832166654,6666.841286245655,6480.178187280326,5914.064415954324,6364.6760260556875,6797.716821158585,6528.722072703062,7072.7267842228175,6994.540991818139,6888.9801043860425,6689.728597875328,6899.042557320789,6835.119127968173,6850.805168707469,6978.018647730278,7076.097309478333,6736.870941394154,6955.327839029531,7213.090752563905,7144.010244956007,7318.950385744654,7063.69790521649,7079.165056674217
PARp-A_J_40,IC_UB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARp-A_J_50,IC_LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARp-A_J_50,median,4081.8715707593783,5285.236453465775,5652.822587498895,5243.023577260821,5790.714955977417,5785.496719940013,5834.921470938201,5708.6243698527305,6189.071727574605,6129.495194715026,6074.937682650646,5862.521406992106,5896.579188726702,5621.989090384948,5274.214106997515,5935.334738993493,5919.30651614483,5941.813629381308,5988.293327226769,6228.3943335703225,5969.75980537853,6108.03207344086,6121.134628046739,6196.215435585742
PARp-A_J_50,IC_UB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARp-A_J_60,IC_LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARp-A_J_60,median,4346.767618045316,5283.002933163574,6214.072752155542,5855.250956301279,5317.880984589208,5130.201197598464,5358.267391674388,5422.492146863908,5601.871134511472,5948.319886069639,5806.046020359547,5563.691927842658,5706.425871108717,5311.832587605277,5241.146901579301,5589.524665105062,5946.48080723764,5831.223106259096,5797.111639458386,5841.528565499102,5491.780878478021,6050.165899508822,5520.146594715656,5647.285933360632
PARp-A_J_60,IC_UB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARp-A_J_70,IC_LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARp-A_J_70,median,4002.9468837769673,4975.605111601493,5417.050455147129,5834.000171415246,5256.034380467977,5222.5648954770295,5074.47045497151,4805.878402071583,5250.460848746184,5445.0567287765225,5079.194589729155,5257.556265839397,5535.025598256355,4908.037852007932,5201.7010609480585,5309.730122792651,5739.622578710282,5893.315087994175,5640.457363254996,5859.554035118319,5763.045814627079,5858.406911138209,5680.562290229231,5710.96021919437
PARp-A_J_70,IC_UB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARp-A_J_80,IC_LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARp-A_J_80,median,4001.76656114063,4798.035692742829,5648.293172223457,5347.548758372199,5017.727025041942,4757.833268051254,4947.283862353448,5039.442588306727,5389.621633760719,5344.39336604462,4870.9952275849355,5029.535659827547,5217.942003372057,5151.494956686518,5129.120992223432,5153.194371549747,5529.275284178897,6168.648795977177,5516.80145578269,5508.813116434303,5517.55037593952,5942.91963608532,5765.870842903272,5778.576374985554
PARp-A_J_80,IC_UB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARp-A_w_2,IC_LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARp-A_w_2,median,4136.433846820155,4957.920143643263,5633.582371774131,5281.429158722458,4846.507488048548,4660.170957269736,4986.780641176567,5112.382295397776,5436.03560047482,5322.497536121868,5272.705217443838,5075.0376989617325,5310.907882281616,5234.4650121856685,5054.367694252189,5064.817674631922,5732.352390339946,6088.846316828844,5695.065824686744,5525.762497696,5486.207169545101,5850.7100361294215,5772.775139070474,5855.28545877571
PARp-A_w_2,IC_UB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARp-A_w_4,IC_LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARp-A_w_4,median,4194.584594932394,4895.141936251566,5659.549970804015,5267.861405431664,4898.136592776818,4724.910617666275,4986.21217206759,5195.927860563643,5502.731261982209,5323.033919621021,5347.8364470778215,5046.445411846347,5286.961556340513,5420.963705704198,4937.315221014465,5141.624632901163,5701.074599032691,6052.159369568319,5640.303155520882,5492.111673697396,5454.130618308702,5911.34301585866,5767.128741903185,5783.386167659613
PARp-A_w_4,IC_UB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARp-A_w_11,IC_LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARp-A_w_11,median,4235.594932027203,4750.705104657602,5564.275723016917,5285.818510337129,5267.261530422602,4422.0872133602315,4965.402892898079,5072.320833215414,5068.899226001271,5240.087329633396,4804.85278375435,4800.131001753816,5274.664513176445,4721.2918273019895,4618.55896414093,5152.871539910429,5526.986571811578,5919.344994238356,5720.0323805797125,5619.5723712868385,5653.252832869359,5717.148816494431,5780.407081504476,5896.35768789766
PARp-A_w_11,IC_UB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SeasonalNaive,IC_LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SeasonalNaive,median,6172.445,6308.5999999999985,6172.445,6036.290000000001,5983.395000000004,6036.290000000001,6172.445,6308.5999999999985,6172.445,6308.5999999999985,6355.045,6401.490000000002,5826.099999999994,5871.219999999987,5826.099999999994,5780.980000000001,5719.614999999999,5780.980000000001,5719.614999999999,5658.249999999996,5719.614999999999,5780.980000000001,5719.614999999999,5780.980000000001
SeasonalNaive,IC_UB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SARIMA,IC_LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SARIMA,median,4150.701292841135,5328.267308174192,5621.572276965591,5534.920406597019,5800.784021186659,6335.904652611391,5991.156585510922,5600.2545737467735,5819.794261986914,6049.914325231279,5919.994855982724,5517.972193480891,5812.923080655635,5521.968163523445,5462.727937480719,5232.689127367348,5231.805462304201,5486.694473226184,5296.7117439972735,5407.891801784477,5587.3077006182475,5566.757224482986,5143.999403249407,5219.08742040749
SARIMA,IC_UB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StructuralModel,IC_LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StructuralModel,median,4032.1305474531446,5164.1031410483665,5803.875393022467,6394.419878063913,6040.53945268051,5325.081614397655,4852.5222426938635,5555.274811815936,5275.805403776553,6097.666265085958,6027.641114599941,5629.130664444929,6172.670266321691,5306.876918485927,5505.422894144452,5826.889665937109,5729.756048860778,5286.872961170229,5614.43953638325,6130.774501942782,6604.499745587979,5620.219678763504,6303.188318591647,6111.07426255774
StructuralModel,IC_UB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ScoreDrivenModel,IC_LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ScoreDrivenModel,median,7707.967942381158,7827.100362949275,8022.788166484846,7278.707284784119,7809.198416819947,7562.403042539365,7641.52676377796,8191.965060119626,7745.8834322301445,7659.213142887442,8070.368802571157,6771.251013250883,7454.639923687825,7571.042831767838,6928.851934132703,6830.754519438306,6310.159959717476,5937.779872022817,6055.373209797157,5933.595522246269,6669.53954409451,6416.247248045802,6364.447443097251,5727.840957360746
ScoreDrivenModel,IC_UB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonthlyMedian,IC_LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonthlyMedian,median,5237.694999999998,5170.389999999999,5135.935000000001,5101.480000000003,5091.070000000003,5101.480000000003,5135.935000000001,5170.389999999999,5237.694999999998,5304.999999999996,5417.354999999998,5529.709999999999,5403.835,5310.500000000002,5269.130000000001,5227.76,5199.075,5227.76,5199.075,5170.389999999999,5199.075,5227.76,5199.075,5170.389999999999
MonthlyMedian,IC_UB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
