model,statistics,K = 1,K = 2,K = 3,K = 4,K = 5,K = 6,K = 7,K = 8,K = 9,K = 10,K = 11,K = 12,K = 13,K = 14,K = 15,K = 16,K = 17,K = 18,K = 19,K = 20,K = 21,K = 22,K = 23,K = 24
PARp-A_J_40,mean,1243.7253929334026,1633.479426211455,1866.1713727801657,1932.4116148300695,1943.9281149579672,2006.804642190015,2083.9171708308904,2078.829868537528,2090.5524111514537,2097.1455363597165,2089.75760105546,2099.794776537238,2125.8631320521313,2073.800850464226,2054.1180162151595,2046.0929503130874,2042.8882587596477,2025.8682885499416,2035.5329605201798,2025.4639285968467,2031.965798800869,2049.869535377129,2075.8940504260736,2080.067572908661
PARp-A_J_40,IC_UB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARp-A_J_50,IC_LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARp-A_J_50,mean,1201.3628040033996,1603.53048738841,1877.2927574937994,1921.3797628769862,1921.4749273196708,1917.6799959210068,1923.5604938972374,1907.4476247183582,1931.289347936718,1948.5183806655095,1953.893724237969,1963.7695928837154,1995.4364207511237,1968.1678339939904,1960.7400508681735,1955.7665234802478,1960.025819124486,1949.428527464071,1964.4154315659757,1958.2772519053956,1963.5675941168122,1984.3984046696287,2009.6547012396443,2016.1154709653133
PARp-A_J_50,IC_UB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARp-A_J_60,IC_LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARp-A_J_60,mean,1113.8843925541264,1516.5403775043017,1773.9727650918271,1815.529329833854,1836.872365237846,1867.1354228944613,1895.5657920844556,1897.2426345512474,1929.6834043450924,1949.4975843617506,1959.3251776941245,1973.249807666599,2005.3190568815035,1971.4115092867858,1960.9290418773148,1951.890260322536,1957.0306946609155,1941.2757240168714,1945.7811194468015,1937.1654488092422,1945.6734017700167,1967.3087269582898,1992.4190782728858,1999.8826487955746
PARp-A_J_60,IC_UB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARp-A_J_70,IC_LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARp-A_J_70,mean,1119.8372312886702,1539.091266438181,1782.3893019641994,1822.4082254092816,1845.4454849372642,1871.3046804730122,1884.211005152552,1878.7013145845451,1905.633203554678,1921.338596326175,1927.8530752007182,1937.9416275299811,1983.0024842249722,1959.9035637501224,1948.464254599422,1941.7627507460634,1948.1819407324906,1930.7130685708537,1936.7688700089284,1925.6759122006797,1933.0671133247213,1952.8613224381277,1976.434644505084,1983.4409484505518
PARp-A_J_70,IC_UB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARp-A_J_80,IC_LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARp-A_J_80,mean,1122.62250994159,1517.7867730540615,1755.9752534522584,1825.622377938545,1865.7033870477394,1910.5403824084024,1932.0338223491444,1915.5119058911182,1936.203082087943,1946.5476714868892,1955.2928045915364,1972.5457227323707,2018.4120444907198,1988.8167972096244,1979.4867828277163,1974.458372418755,1980.9476144629548,1966.5025438497084,1972.3413481336518,1958.1825180531102,1964.1075770770317,1986.3613681038066,2008.7546926907567,2015.8545046599977
PARp-A_J_80,IC_UB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARp-A_w_2,IC_LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARp-A_w_2,mean,1108.5375920643155,1507.498124878676,1725.6299597207333,1805.686000676033,1869.798139869704,1908.861383115469,1925.8732928910715,1918.2173548335807,1943.301586728763,1958.3103099347284,1967.3237789237126,1982.8647649723007,2015.884095990208,1987.5992771914105,1978.9953081667556,1975.2273860158093,1982.252128885509,1967.1090164611426,1973.558835815296,1962.8631118861101,1969.930509109217,1990.8163444595002,2014.2637275125444,2020.1265698240236
PARp-A_w_2,IC_UB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARp-A_w_4,IC_LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARp-A_w_4,mean,1104.0187653319124,1503.6275031241946,1724.1084142621046,1803.4897732773072,1866.8712242922538,1904.7546689884773,1921.325998354486,1912.1292035796607,1935.9931768636334,1949.6807052582324,1957.3454714604916,1968.3220543828845,2002.2723344222645,1980.1109215893962,1975.642653282851,1970.4470320081498,1976.64968352737,1961.4133253141867,1968.2313915590382,1957.9068824973233,1965.739481805619,1986.7304200664216,2010.387733532218,2015.8163746224411
PARp-A_w_4,IC_UB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARp-A_w_11,IC_LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARp-A_w_11,mean,1100.9210555574466,1504.3365754216948,1739.5289097546352,1819.9395048476954,1881.278133878754,1912.0161713028006,1925.059294614268,1913.041019328175,1931.8648875717959,1943.4627582244948,1948.9696299452526,1946.8750016486251,1973.0197876481159,1968.0440440614955,1977.670588016999,1968.5068352203343,1972.2235098642254,1956.6048699509022,1965.3465199731868,1955.5451184051692,1963.1887949235613,1983.3112218304107,2005.0663631082743,2006.5384012258178
PARp-A_w_11,IC_UB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SeasonalNaive,IC_LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SeasonalNaive,mean,3368.2370909090896,3371.6752439024376,3370.979693251532,3323.560802469134,3306.3620496894396,3253.315999999999,3251.2828301886784,3261.312151898733,3279.111592356687,3298.489294871794,3315.4285806451603,3318.5860389610375,3793.2306535947714,3788.1541447368418,3764.826092715232,3744.6463999999996,3742.954228187919,3757.9852027027023,3781.214149659864,3803.5802739726028,3828.136137931034,3854.5193750000003,3881.1648251748247,3908.092112676056
SeasonalNaive,IC_UB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SARIMA,IC_LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SARIMA,mean,1432.8828880637038,1997.6419795917052,2205.12145899453,2215.8314828211,2312.005301822289,2313.0396258836627,2306.95639561186,2302.7952769786625,2268.75511706851,2265.6199116807393,2302.113764353205,2258.364847248042,2334.9834401582525,2560.9065264324367,2570.080963880517,2425.12524764104,2417.042809105316,2408.848759673014,2394.9019443549737,2365.967915390997,2405.4238901924637,2403.2578148932703,2445.8337616218455,2502.48472101134
SARIMA,IC_UB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StructuralModel,IC_LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StructuralModel,mean,1345.162284294707,2012.1190598219791,2442.8415226051625,2518.9471230114004,2494.9286570495656,2414.8731037710654,2388.5832134679035,2419.5949404929697,2508.884092057452,2587.361217280248,2740.747745982437,2878.4038133808394,3124.3430217620653,3329.911688783114,3399.106012622436,3308.010660763789,3180.32002036571,3120.9083098230753,3115.5368777402177,3197.2492071688225,3343.3933142239034,3527.6877570447045,3746.610433447945,3966.79354855004
StructuralModel,IC_UB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ScoreDrivenModel,IC_LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ScoreDrivenModel,mean,3949.106048836806,4442.561232731601,4578.400645852236,3904.2847715745047,3688.5350104421705,3621.0243194309814,3741.4114198964367,3758.748029927064,3716.2018150491126,3653.503378949504,3585.4052058476836,3736.701561877232,4270.923802253647,4865.154041295945,4815.563623297363,3971.137242222552,3542.7455160914315,3701.6996970108726,3894.5455021367616,4135.678799438259,4017.5360407866215,3800.797281444682,3681.1981563442387,3841.095250271133
ScoreDrivenModel,IC_UB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonthlyMedian,IC_LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonthlyMedian,mean,2836.907515151515,2843.4429878048777,2836.5802453987726,2814.41524691358,2804.8785093167694,2814.0803749999995,2831.163710691824,2844.5726582278476,2860.943949044585,2878.9887820512818,2894.391032258064,2894.8144805194797,2966.5839215686287,2926.006644736843,2893.809933774835,2898.6603333333337,2879.5942281879197,2818.1082432432436,2815.9495918367343,2832.234589041096,2848.7637931034483,2866.8858333333337,2885.3572027972027,2905.27176056338
MonthlyMedian,IC_UB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
